"","KingCounty.lat","KingCounty.long","KingCounty.id"
"8896",47.6426,-122.388,269000615
"8897",47.5866,-122.25,2174503441
"8898",47.7485,-122.3,4025300371
"8899",47.573,-122.312,3101500090
"8900",47.5716,-122.128,3447000090
"8901",47.6872,-122.344,917000300
"8902",47.4444,-122.182,9510400100
"8903",47.5053,-122.242,4058801225
"8904",47.745,-122.224,3578600201
"8905",47.6845,-122.313,5282200015
"8906",47.6845,-122.313,5282200015
"8907",47.6574,-122.278,4219400555
"8908",47.3085,-122.358,104550540
"8909",47.5605,-122.225,3317500100
"8910",47.6641,-122.293,2436200395
"8911",47.6342,-122.289,1118001560
"8912",47.5929,-122.306,8728100775
"8913",47.4655,-122.033,2223069112
"8914",47.7712,-122.392,7278100665
"8915",47.4045,-122.197,822059038
"8916",47.6841,-122.293,7977201065
"8917",47.6841,-122.293,7977201065
"8918",47.7668,-122.197,5255000110
"8919",47.4483,-121.773,9407001790
"8920",47.2309,-122.009,1120069059
"8921",47.3314,-122.29,2048000330
"8922",47.7153,-122.284,8820903080
"8923",47.2873,-122.283,1687000210
"8924",47.333,-122.345,621049103
"8925",47.3013,-122.109,1321059052
"8926",47.5327,-122.347,2114700540
"8927",47.4799,-122.18,4307330180
"8928",47.776,-122.246,114100304
"8929",47.6534,-122.182,7501000220
"8930",47.6139,-122.061,8562901910
"8931",47.3746,-122.056,1442800150
"8932",47.7251,-122.175,3715500220
"8933",47.3622,-122.074,8647800150
"8934",47.4184,-122.18,2508800220
"8935",47.7013,-122.368,106000044
"8936",47.6973,-122.297,5652601035
"8937",47.3841,-122.042,4142450490
"8938",47.5114,-122.318,2788400090
"8939",47.3658,-122.317,7524200330
"8940",47.7745,-122.088,9359300220
"8941",47.7145,-122.231,3840700455
"8942",47.5941,-122.029,6790950150
"8943",47.379,-122.032,3303950760
"8944",47.554,-122.16,2600000210
"8945",47.551,-122.289,2341300115
"8946",47.6567,-121.909,8655900100
"8947",47.3648,-122.185,4345000210
"8948",47.5521,-121.998,8929000330
"8949",47.4034,-122.188,6700390150
"8950",47.2093,-122.005,1645000100
"8951",47.5719,-122.021,8078350100
"8952",47.6872,-122.351,6430500008
"8953",47.692,-122.184,3902300100
"8954",47.6915,-122.101,2193330090
"8955",47.5257,-122.382,3524039202
"8956",47.5782,-122.4,59000201
"8957",47.5258,-122.377,1782000085
"8958",47.6734,-122.026,3121500150
"8959",47.6952,-122.275,5207200360
"8960",47.7743,-122.235,2570500230
"8961",47.7318,-122.139,2481600110
"8962",47.3521,-122.009,5104520150
"8963",47.6323,-122.039,7504110760
"8964",47.7391,-122.241,3649100276
"8965",47.5291,-122.356,4302700559
"8966",47.6844,-122.332,2883200961
"8967",47.6748,-122.384,2767601280
"8968",47.6864,-122.341,625049274
"8969",47.6328,-122.117,686400210
"8970",47.3414,-122.117,121059038
"8971",47.7397,-122.242,3649100264
"8972",47.6955,-122.175,6743700015
"8973",47.7365,-122.337,217500015
"8974",47.4387,-122.114,8691500410
"8975",47.6184,-122.301,9828702667
"8976",47.5426,-122.135,2597531110
"8977",47.7609,-122.26,1126049095
"8978",47.7754,-122.233,126049100
"8979",47.5684,-122.06,1724069060
"8980",47.666,-122.358,9530101385
"8981",47.5299,-122.288,7243500015
"8982",47.5861,-122.295,1498303700
"8983",47.5038,-122.266,3352400325
"8984",47.6929,-122.333,8021700495
"8985",47.7526,-122.244,9406500530
"8986",47.6795,-122.354,9468200100
"8987",47.6692,-122.279,3179100482
"8988",47.6514,-122.413,5035300650
"8989",47.6889,-122.347,6431000015
"8990",47.61,-122.293,5366200210
"8991",47.6706,-122.151,9512501450
"8992",47.3683,-122.079,8651411460
"8993",47.5715,-122.02,8078380230
"8994",47.4846,-122.035,1523069096
"8995",47.4192,-122.33,7893203480
"8996",47.4964,-121.771,7795810110
"8997",47.5651,-122.223,191100410
"8998",47.3389,-122.048,6151800330
"8999",47.7575,-122.072,1771100360
"9000",47.6074,-122.294,1556200265
"9001",47.6394,-122.321,6742700210
"9002",47.455,-122.182,1423800210
"9003",47.6393,-122.308,2125049131
"9004",47.635,-122.284,5318101765
"9005",47.4314,-122.204,6624300110
"9006",47.5937,-122.301,5160700035
"9007",47.7321,-121.964,1472800220
"9008",47.7267,-122.226,3755000090
"9009",47.6342,-122.12,259601010
"9010",47.3107,-122.189,7939000090
"9011",47.6993,-122.377,2675600025
"9012",47.5798,-122.292,5700000975
"9013",47.3675,-122.021,9407150360
"9014",47.6078,-122.192,8146300015
"9015",47.378,-122.03,9406570300
"9016",47.6779,-122.377,7518500301
"9017",47.7372,-122.307,3739500096
"9018",47.7372,-122.307,3739500096
"9019",47.6301,-122.103,267020090
"9020",47.6982,-122.362,534000195
"9021",47.3762,-122.158,5469502700
"9022",47.6579,-122.394,7010700110
"9023",47.4461,-122.209,8106300090
"9024",47.6778,-121.994,225069013
"9025",47.7311,-122.055,1685800100
"9026",47.766,-122.044,293800870
"9027",47.5376,-121.879,7852190580
"9028",47.3279,-122.006,5636000210
"9029",47.6827,-122.362,1623301185
"9030",47.3485,-122.301,3260810590
"9031",47.5327,-122.186,8589100090
"9032",47.5592,-122.385,7579200767
"9033",47.5093,-122.345,623049273
"9034",47.6157,-122.29,1186000035
"9035",47.7717,-122.351,2228900191
"9036",47.5504,-122.146,2597450120
"9037",47.3164,-122.199,3339400515
"9038",47.4653,-122.338,1221000395
"9039",47.7153,-122.363,1526300015
"9040",47.7487,-122.319,6163901772
"9041",47.4927,-122.224,1180007005
"9042",47.3764,-122.184,5420300210
"9043",47.6704,-122.391,476000331
"9044",47.7198,-122.171,2558700090
"9045",47.6643,-122.202,4151800410
"9046",47.7505,-122.375,3586501075
"9047",47.2627,-122.215,4136870110
"9048",47.4315,-122.199,6623400090
"9049",47.6167,-122.137,1560800150
"9050",47.6529,-122.372,2770605548
"9051",47.6385,-122.344,2023700040
"9052",47.3714,-122.207,1164000040
"9053",47.5262,-122.143,7135520650
"9054",47.3954,-122.184,3528400180
"9055",47.7659,-122.204,7820000015
"9056",47.5449,-122.272,1105000229
"9057",47.6065,-122.113,3625059166
"9058",47.4599,-122.276,8108600442
"9059",47.515,-122.362,8143600015
"9060",47.313,-122.374,8731900790
"9061",47.6697,-122.281,6079500230
"9062",47.5402,-121.887,7853302370
"9063",47.4199,-121.99,122069107
"9064",47.4874,-122.223,4204400175
"9065",47.3415,-122.029,2896310120
"9066",47.659,-122.339,4083301380
"9067",47.6504,-122.004,1332000100
"9068",47.3552,-121.99,3622069122
"9069",47.4039,-122.323,6052401215
"9070",47.6586,-122.395,7010700245
"9071",47.3381,-122.289,1311100490
"9072",47.3092,-122.375,9510900360
"9073",47.7005,-122.174,8679600150
"9074",47.3449,-122.329,7203600040
"9075",47.3266,-122.138,2212900180
"9076",47.5477,-121.93,2124079010
"9077",47.5464,-122.116,2424059052
"9078",47.6675,-122.316,6746700615
"9079",47.6229,-122.121,3298300530
"9080",47.5524,-121.998,8929000360
"9081",47.7076,-122.346,2291400236
"9082",47.5528,-122.034,6445800120
"9083",47.7136,-122.031,8682261010
"9084",47.6697,-122.162,8045000180
"9085",47.4902,-122.154,9475700220
"9086",47.3554,-122.324,3222049055
"9087",47.4039,-121.98,1222069133
"9088",47.6814,-122.392,9165100230
"9089",47.349,-122.166,8091411120
"9090",47.5694,-122.132,1777600230
"9091",47.692,-122.308,5101400862
"9092",47.6215,-122.29,5317100325
"9093",47.7326,-122.288,9324800455
"9094",47.5257,-122.361,880000208
"9095",47.4851,-121.716,1223089081
"9096",47.3406,-122.284,5556800150
"9097",47.5552,-122.3,4174600331
"9098",47.402,-122.183,5419801120
"9099",47.7379,-122.248,3649100674
"9100",47.657,-122.026,1525069058
"9101",47.7,-122.129,7202000220
"9102",47.5131,-122.256,7129301001
"9103",47.4608,-122.215,8860500150
"9104",47.5605,-122.402,7384500110
"9105",47.4164,-122.092,622069123
"9106",47.7273,-122.351,164000361
"9107",47.5503,-122.356,3438500790
"9108",47.5506,-122.187,2024059110
"9109",47.5322,-122.29,7338400945
"9110",47.6388,-122.35,809003160
"9111",47.5489,-122.219,8650700090
"9112",47.503,-122.364,8151600663
"9113",47.7142,-122.277,7352200100
"9114",47.641,-122.315,1952200220
"9115",47.7351,-122.295,1568100300
"9116",47.7351,-122.295,1568100300
"9117",47.5312,-122.354,2113700485
"9118",47.7262,-122.282,1454600156
"9119",47.4871,-122.22,4204400201
"9120",47.463,-122.125,8856890330
"9121",47.3762,-122.219,1922059278
"9122",47.3762,-122.219,1922059278
"9123",47.4236,-122.195,6623400356
"9124",47.4465,-121.77,9407111250
"9125",47.6602,-122.13,5422570760
"9126",47.6017,-122.122,4036800910
"9127",47.632,-122.119,259600530
"9128",47.5064,-122.356,6303400981
"9129",47.7073,-122.07,7701990300
"9130",47.5764,-122.287,5700002510
"9131",47.3908,-122.32,2011400230
"9132",47.2893,-122.084,1921069059
"9133",47.4644,-122.066,1471700410
"9134",47.5717,-122.409,2102700025
"9135",47.3488,-122.304,4222300040
"9136",47.7378,-122.248,3649100676
"9137",47.4999,-122.223,372000040
"9138",47.5344,-122.189,7312200040
"9139",47.4013,-122.321,6052400975
"9140",47.5454,-122.383,826000495
"9141",47.3122,-122.376,8731900880
"9142",47.4809,-122.153,1523059100
"9143",47.3342,-122.108,2597550090
"9144",47.7267,-122.241,3581000210
"9145",47.4704,-122.076,4048400191
"9146",47.5717,-122.382,7578200025
"9147",47.3572,-122.192,2379300330
"9148",47.6309,-122.093,8917100180
"9149",47.6471,-122.114,3395300180
"9150",47.6562,-122.389,369000690
"9151",47.6858,-122.295,7977200720
"9152",47.3778,-122.001,2322069175
"9153",47.5547,-122.379,2324039100
"9154",47.7466,-122.241,5631500866
"9155",47.6768,-122.363,2877101745
"9156",47.327,-122.094,721069087
"9157",47.5563,-122.393,7934000145
"9158",47.5624,-122.176,6072760360
"9159",47.6885,-122.386,6021501635
"9160",47.3101,-122.212,1821059067
"9161",47.3838,-122.184,3295750610
"9162",47.7043,-122.192,2926059146
"9163",47.5717,-122.12,9429500146
"9164",47.4226,-122.327,7893207490
"9165",47.3056,-122.37,8945300110
"9166",47.5036,-122.362,8151600610
"9167",47.4562,-122.33,2923049399
"9168",47.3473,-122.302,3260810110
"9169",47.3516,-122,5104530770
"9170",47.2074,-122.001,8661000033
"9171",47.3726,-122.025,4017050820
"9172",47.7732,-122.382,226039279
"9173",47.6258,-122.305,1338800785
"9174",47.2802,-122.316,2921049079
"9175",47.3878,-122.052,5113260040
"9176",47.5287,-122.22,3124059023
"9177",47.6145,-122.284,5351200265
"9178",47.6934,-122.184,2591010150
"9179",47.7572,-122.318,6163900821
"9180",47.3498,-122.052,2310060230
"9181",47.6899,-122.391,4449800315
"9182",47.5623,-122.032,3299600120
"9183",47.5323,-122.383,2490200615
"9184",47.4314,-122.189,1565950230
"9185",47.6947,-122.177,6402700110
"9186",47.2915,-122.368,5029450100
"9187",47.5601,-122.037,7525530590
"9188",47.7692,-122.128,226059103
"9189",47.4411,-122.186,6197200021
"9190",47.4953,-122.187,7227500910
"9191",47.6942,-122.319,5100402644
"9192",47.7322,-122.359,748000205
"9193",47.5243,-122.36,7899800476
"9194",47.6845,-122.209,3885804390
"9195",47.3719,-122.091,1796370150
"9196",47.5465,-122.398,7935000625
"9197",47.3952,-122.176,1761300100
"9198",47.7296,-122.233,1112700150
"9199",47.3581,-122.266,2622049052
"9200",47.497,-122.171,423000035
"9201",47.3784,-122.29,1555300490
"9202",47.1937,-121.99,6802210450
"9203",47.523,-121.875,7853310150
"9204",47.6362,-122.324,4086300065
"9205",47.6389,-122.349,809003085
"9206",47.7602,-122.363,259100110
"9207",47.4928,-122.142,2316800100
"9208",47.7244,-122.331,6414600051
"9209",47.5557,-122.28,1704900206
"9210",47.5403,-121.889,7853301240
"9211",47.1808,-122.023,3420069055
"9212",47.737,-122.074,1726069198
"9213",47.7098,-122.333,4468400211
"9214",47.4157,-122.161,1864900230
"9215",47.5085,-122.15,8079040490
"9216",47.5603,-122.158,7856400410
"9217",47.6458,-121.955,1825079018
"9218",47.3334,-122.323,5151600120
"9219",47.7543,-122.306,4024101050
"9220",47.4993,-122.176,2854800090
"9221",47.6388,-122.167,1726600120
"9222",47.5858,-122.112,627300195
"9223",47.3507,-122.16,2140900100
"9224",47.6883,-122.282,446000150
"9225",47.6722,-122.167,7436500120
"9226",47.6567,-122.397,6917700195
"9227",47.6278,-122.11,4377000100
"9228",47.6744,-122.301,925049278
"9229",47.6883,-122.113,7558750120
"9230",47.5622,-122.153,7856610490
"9231",47.5614,-122.13,9346930100
"9232",47.7639,-122.234,114100763
"9233",47.7603,-122.074,7214700580
"9234",47.6637,-122.401,4237901075
"9235",47.3206,-122.269,302000375
"9236",47.3206,-122.269,302000375
"9237",47.5913,-122.012,6843300090
"9238",47.5264,-122.384,3524039144
"9239",47.4244,-122.151,1787250210
"9240",47.3608,-121.97,3022079080
"9241",47.6903,-122.332,2402100205
"9242",47.718,-122.242,1973800150
"9243",47.5833,-122.241,5315100805
"9244",47.7175,-122.034,8682262240
"9245",47.5963,-122.171,9541600490
"9246",47.626,-122.112,686200490
"9247",47.57,-122.285,8121101380
"9248",47.4594,-122.273,9198600035
"9249",47.4258,-122.021,322069141
"9250",47.4567,-122.369,2523039054
"9251",47.4845,-122.33,1446401540
"9252",47.5956,-122.174,9541600015
"9253",47.7134,-122.277,7352200025
"9254",47.6113,-121.952,853600150
"9255",47.6305,-122.24,9208900037
"9256",47.53,-121.848,7853230720
"9257",47.5402,-122.069,8562750220
"9258",47.7406,-122.302,3995700325
"9259",47.6922,-122.174,2387400120
"9260",47.4154,-122.458,822039146
"9261",47.6366,-122.094,1925069183
"9262",47.5875,-122.177,6205500580
"9263",47.5445,-122.263,8835400805
"9264",47.7368,-121.968,1518000230
"9265",47.3187,-122.081,4053200410
"9266",47.5582,-122.139,2141300620
"9267",47.5482,-122.374,3278602170
"9268",47.7283,-122.17,3876310300
"9269",47.6236,-122.306,8141200027
"9270",47.7175,-122.339,3034200543
"9271",47.4826,-122.149,7787050180
"9272",47.7004,-122.229,3760500475
"9273",47.6361,-122.343,9301301145
"9274",47.2114,-121.986,5615100330
"9275",47.5512,-122.11,4139500410
"9276",47.4145,-122.463,722039087
"9277",47.4145,-122.463,722039087
"9278",47.6598,-122.355,8129700644
"9279",47.6598,-122.355,8129700644
"9280",47.6842,-122.393,4443800385
"9281",47.6842,-122.393,4443800385
"9282",47.7429,-122.358,7405700015
"9283",47.6809,-122.286,2780400035
"9284",47.7444,-122.341,5562100325
"9285",47.3505,-122.027,7437101030
"9286",47.6696,-122.324,3856904610
"9287",47.4824,-122,1423069095
"9288",47.5573,-122.392,2523400205
"9289",47.3792,-122.321,3530420110
"9290",47.6911,-122.347,6046401030
"9291",47.6226,-122.103,8563000770
"9292",47.3498,-122.058,2215900180
"9293",47.6374,-122.375,2771602450
"9294",47.4084,-122.213,722059233
"9295",47.6739,-122.329,1257201095
"9296",47.3264,-122.038,4391600035
"9297",47.6876,-122.341,625049310
"9298",47.5897,-122.179,424059100
"9299",47.3942,-122.515,1422029138
"9300",47.4475,-122.034,2723069146
"9301",47.4496,-122.083,5112800042
"9302",47.6992,-122.379,579002870
"9303",47.5506,-122.385,2461900790
"9304",47.6412,-122.302,6788200360
"9305",47.2943,-122.227,1018000110
"9306",47.7108,-122.071,7701960720
"9307",47.7288,-122.191,9477201530
"9308",47.3043,-122.094,1821069072
"9309",47.6523,-122.412,5035300572
"9310",47.4881,-121.777,1023089019
"9311",47.6762,-122.285,2710600015
"9312",47.3121,-122.323,1502400300
"9313",47.2875,-122.289,4045700115
"9314",47.6371,-122.058,7504010590
"9315",47.6142,-122.209,4389200610
"9316",47.3044,-122.366,1321039076
"9317",47.3772,-122.045,4123800180
"9318",47.7303,-122.329,6415100410
"9319",47.2993,-122.293,4420600015
"9320",47.6711,-122.328,3856901880
"9321",47.5087,-122.25,3878900395
"9322",47.3776,-122.228,9183701345
"9323",47.6071,-122.212,7768700300
"9324",47.6381,-122.224,3536900110
"9325",47.6769,-122.381,7518503830
"9326",47.6426,-122.18,2125059161
"9327",47.5442,-122.138,2597520720
"9328",47.2975,-122.37,109200730
"9329",47.3718,-122.109,2621750110
"9330",47.6153,-122.054,8644400040
"9331",47.664,-122.402,4237901345
"9332",47.3193,-122.383,8731982250
"9333",47.3828,-122.09,7942100180
"9334",47.5269,-121.922,3324079089
"9335",47.441,-122.282,7147800015
"9336",47.7077,-122.299,2826049023
"9337",47.5702,-121.995,3905081530
"9338",47.2734,-122.248,9543000945
"9339",47.5297,-122.277,402000145
"9340",47.5318,-122.374,4364200015
"9341",47.6846,-122.317,2979800845
"9342",47.5053,-122.186,7230900120
"9343",47.4092,-122.295,5018200155
"9344",47.6948,-122.172,6743700317
"9345",47.735,-122.306,3738900035
"9346",47.4414,-122.129,1328300040
"9347",47.5671,-122.378,952000495
"9348",47.7154,-122.341,7996700220
"9349",47.5296,-122.342,7972601445
"9350",47.2867,-122.27,3751601785
"9351",47.2659,-122.31,7212650650
"9352",47.3268,-122.328,2413300730
"9353",47.6402,-122.395,8127700735
"9354",47.5296,-122.351,2113701080
"9355",47.5824,-122.293,5700000120
"9356",47.5201,-122.366,3172600031
"9357",47.5478,-122.381,66000265
"9358",47.6383,-122.099,4045800040
"9359",47.4713,-122.355,1430800100
"9360",47.4483,-122.13,2473411240
"9361",47.6762,-122.36,2877100985
"9362",47.6981,-122.34,4310701575
"9363",47.6255,-122.059,7715801030
"9364",47.6825,-122.038,7202331050
"9365",47.7139,-122.288,8820903555
"9366",47.575,-122.388,5708500315
"9367",47.7669,-122.206,526059103
"9368",47.488,-122.2,1352300315
"9369",47.5905,-122.245,3307700150
"9370",47.6351,-122.352,809001400
"9371",47.425,-122.332,6123600090
"9372",47.3632,-122.087,8651401720
"9373",47.3109,-122.362,6386700110
"9374",47.5495,-122.31,8100900115
"9375",47.5518,-122.311,7549801395
"9376",47.7666,-122.128,226059096
"9377",47.6883,-122.384,6021502070
"9378",47.6719,-122.381,2767603608
"9379",47.6775,-122.165,425059103
"9380",47.5654,-121.929,1624079057
"9381",47.6569,-122.346,1931300688
"9382",47.6595,-122.147,7732650120
"9383",47.4928,-122.274,179001425
"9384",47.374,-122.141,5469300330
"9385",47.5738,-122.313,3678900110
"9386",47.4936,-122.069,3388300730
"9387",47.607,-122.132,4037600115
"9388",47.6546,-122.337,4083302485
"9389",47.5508,-122.3,7857000716
"9390",47.3831,-122.288,8857600490
"9391",47.664,-122.041,925069100
"9392",47.71,-122.286,4077800518
"9393",47.3942,-122.189,2212200100
"9394",47.3942,-122.189,2212200100
"9395",47.6961,-122.316,5100403876
"9396",47.3204,-122.322,821049191
"9397",47.7717,-122.376,126039599
"9398",47.4617,-122.346,1218000195
"9399",47.6754,-122.357,9287800375
"9400",47.7557,-122.036,926069140
"9401",47.4824,-122.336,2407000145
"9402",47.6755,-122.367,452001280
"9403",47.6805,-122.048,425069020
"9404",47.6358,-122.356,4232901120
"9405",47.314,-122.001,4233400490
"9406",47.5272,-122.359,4302201005
"9407",47.7205,-121.93,2026079055
"9408",47.3564,-122.016,5104510120
"9409",47.5471,-122.298,7857003851
"9410",47.6735,-122.332,1257202430
"9411",47.3534,-122.012,5104511530
"9412",47.4239,-122.068,522069111
"9413",47.4501,-122.274,5379804537
"9414",47.7169,-122.331,3034200410
"9415",47.5789,-122.286,5700003630
"9416",47.6849,-122.016,7203220410
"9417",47.7332,-122.232,2426049168
"9418",47.6191,-122.296,9828701565
"9419",47.6332,-122.118,259600620
"9420",47.5728,-122.306,5312100040
"9421",47.3155,-122.364,1938400040
"9422",47.7398,-122.314,6632900405
"9423",47.6451,-122.173,2125059123
"9424",47.7125,-122.33,6411600113
"9425",47.7327,-122.306,6381500035
"9426",47.6825,-122.379,7518500985
"9427",47.3326,-122.323,5149800040
"9428",47.4805,-122.158,3211000930
"9429",47.594,-122.062,1853081250
"9430",47.73,-122.31,6632300040
"9431",47.4409,-122.348,6117501755
"9432",47.7598,-122.316,6163900411
"9433",47.5488,-122.094,1924069039
"9434",47.5031,-122.242,4058801065
"9435",47.4862,-121.718,1223089038
"9436",47.3493,-122.177,5420800090
"9437",47.3732,-122.023,2591720360
"9438",47.7691,-122.297,9286750100
"9439",47.565,-122.398,2392100090
"9440",47.5276,-122.359,4302201085
"9441",47.5276,-122.359,4302201085
"9442",47.5968,-122.017,7215730580
"9443",47.3662,-122.175,2095500120
"9444",47.5788,-122.396,136000220
"9445",47.7278,-122.289,3834000720
"9446",47.4443,-122.509,3523029077
"9447",47.4689,-122.277,42000065
"9448",47.2597,-122.31,3275330120
"9449",47.3476,-122.3,2312400230
"9450",47.6257,-122.208,3472800065
"9451",47.6821,-122.378,7518501140
"9452",47.605,-122.304,9126100815
"9453",47.6732,-122.363,2769600590
"9454",47.5974,-122.017,7215730040
"9455",47.3867,-122.191,8155760040
"9456",47.6433,-122.404,1376800220
"9457",47.4446,-122.104,3623059101
"9458",47.6603,-122.394,7010701016
"9459",47.6683,-122.034,1025069210
"9460",47.3181,-122.344,721049096
"9461",47.4792,-122.277,7347600210
"9462",47.5495,-121.997,3630030180
"9463",47.4894,-122.135,9353300820
"9464",47.6962,-122.34,4310702876
"9465",47.3261,-122.26,5647900120
"9466",47.3792,-122.047,4123800580
"9467",47.6313,-122.368,6169901006
"9468",47.688,-122.32,3735901080
"9469",47.3503,-122.005,5104520620
"9470",47.3789,-122.229,2422049107
"9471",47.3102,-122.322,3260700360
"9472",47.6976,-122.375,1862400057
"9473",47.7174,-122.032,8682262720
"9474",47.6164,-121.953,3183110180
"9475",47.6645,-122.36,7986400360
"9476",47.3204,-122.364,1789900065
"9477",47.4239,-122.015,222069057
"9478",47.73,-122.297,3822200164
"9479",47.6572,-122.346,1931300665
"9480",47.5328,-122.272,1443500385
"9481",47.6316,-122.119,259600410
"9482",47.5553,-122.003,3630120880
"9483",47.3611,-122.293,2822049210
"9484",47.6573,-122.399,6821100015
"9485",47.6909,-122.395,2267000458
"9486",47.5056,-122.251,2976800115
"9487",47.4899,-122.116,7436600090
"9488",47.5692,-122.192,6072800205
"9489",47.6202,-122.138,3296000110
"9490",47.4249,-122.211,5054800110
"9491",47.4249,-122.211,5054800110
"9492",47.651,-122.368,7443000652
"9493",47.7407,-122.3,3995700220
"9494",47.6806,-122.166,4191400090
"9495",47.6769,-122.383,7518505070
"9496",47.7618,-122.162,9144300110
"9497",47.5415,-121.887,7853301930
"9498",47.7539,-122.37,3586500770
"9499",47.6956,-122.022,7203100730
"9500",47.6148,-122.057,8644400180
"9501",47.7626,-122.312,2071500011
"9502",47.6796,-122.113,5423600100
"9503",47.4922,-121.783,3734900110
"9504",47.7261,-122.306,2126049154
"9505",47.3576,-122.058,1864700300
"9506",47.671,-122.135,1310930100
"9507",47.5008,-122.366,8103000110
"9508",47.5008,-122.366,8103000110
"9509",47.494,-122.184,7227501765
"9510",47.5851,-122.073,824069188
"9511",47.4422,-122.151,1402000210
"9512",47.3788,-122.179,5412400180
"9513",47.3293,-122.364,8894200150
"9514",47.6074,-122.125,4037500110
"9515",47.3742,-122.125,1843100540
"9516",47.5626,-122.149,7856620210
"9517",47.4974,-122.169,425200145
"9518",47.5388,-122.171,6073300750
"9519",47.7328,-122.34,6450301220
"9520",47.7352,-122.116,3401700150
"9521",47.6812,-122.113,7200001254
"9522",47.6144,-122.295,9828201745
"9523",47.7742,-122.14,9238500410
"9524",47.334,-122.106,2587910180
"9525",47.7448,-122.177,8663200450
"9526",47.3615,-122.274,1310960220
"9527",47.7466,-122.334,396100110
"9528",47.7464,-122.362,7785350490
"9529",47.7272,-122.105,1795900210
"9530",47.3686,-122.09,1796370730
"9531",47.4885,-121.779,7787100210
"9532",47.5019,-122.151,1137450120
"9533",47.2866,-122.217,1921059303
"9534",47.372,-122.102,6699000610
"9535",47.2618,-122.12,3621059048
"9536",47.1963,-121.997,2620069077
"9537",47.5752,-122.304,3083000910
"9538",47.7754,-122.276,192600100
"9539",47.5518,-122.096,5608010750
"9540",47.7132,-122.355,6140100150
"9541",47.6667,-122.327,9550203690
"9542",47.5628,-122.081,5423010180
"9543",47.6875,-122.357,2919200665
"9544",47.373,-122.179,2122059199
"9545",47.3828,-122.302,3601200017
"9546",47.5303,-122.27,2658000115
"9547",47.3215,-122.204,7349400610
"9548",47.7028,-122.385,868001790
"9549",47.5452,-122.27,1105000015
"9550",47.6901,-122.358,2919201385
"9551",47.6786,-122.151,7202470100
"9552",47.7269,-122.325,2832100910
"9553",47.5871,-122.173,4100000040
"9554",47.5536,-122.228,9320100090
"9555",47.5357,-122.273,2589300180
"9556",47.5926,-122.293,357000025
"9557",47.6712,-122.272,3179100180
"9558",47.5247,-122.391,2487700065
"9559",47.3074,-122.385,8732040820
"9560",47.7071,-122.314,1160000300
"9561",47.5351,-122.279,3904100035
"9562",47.5601,-122.378,5288200230
"9563",47.5521,-122.271,3331500820
"9564",47.448,-122.472,3023039231
"9565",47.2043,-121.996,5595900355
"9566",47.7217,-122.03,8682290360
"9567",47.6774,-122.372,5200100115
"9568",47.3619,-122.285,1310700210
"9569",47.6246,-122.113,3298500690
"9570",47.4137,-122.212,722059002
"9571",47.4026,-122.033,1022069183
"9572",47.3167,-122.081,4053200933
"9573",47.7523,-122.311,5589300205
"9574",47.5877,-122.196,644000040
"9575",47.7244,-122.326,1787600165
"9576",47.7513,-122.357,405100165
"9577",47.5162,-122.261,223049087
"9578",47.5556,-122.294,2742100085
"9579",47.6287,-122.3,3204300625
"9580",47.7142,-122.222,6619910230
"9581",47.2574,-122.31,3275310220
"9582",47.3763,-122.148,5466310730
"9583",47.6751,-122.372,2767704055
"9584",47.6359,-122.045,7504100110
"9585",47.4319,-122.328,9320990110
"9586",47.7503,-122.074,1400700150
"9587",47.6157,-122.291,1186000150
"9588",47.5794,-122.025,1024069009
"9589",47.6948,-122.394,464001115
"9590",47.5346,-122.291,886000015
"9591",47.7439,-122.228,3578600062
"9592",47.3337,-122.189,1402950450
"9593",47.5529,-121.996,3629970620
"9594",47.6366,-122.229,3537900180
"9595",47.3629,-122.091,8651442510
"9596",47.2917,-122.366,114700150
"9597",47.6833,-122.4,472000620
"9598",47.5515,-122.298,5491200210
"9599",47.513,-122.354,7973202712
"9600",47.3636,-122.192,7970800100
"9601",47.5365,-122.368,8122600165
"9602",47.6651,-122.15,686530110
"9603",47.337,-122.321,5151600530
"9604",47.7245,-122.095,1926069192
"9605",47.726,-122.21,5649000150
"9606",47.4949,-122.239,7812800775
"9607",47.6473,-122.374,2770604410
"9608",47.3487,-122.088,9485951510
"9609",47.6317,-122.312,1337800805
"9610",47.5018,-122.242,4059400265
"9611",47.694,-122.34,993000100
"9612",47.7007,-122.354,2917200085
"9613",47.3121,-122.253,3914000090
"9614",47.5914,-122.134,4157600150
"9615",47.5308,-122.361,3624039111
"9616",47.5812,-122.002,8099900490
"9617",47.5605,-122.124,1687910100
"9618",47.4015,-122.176,5419800330
"9619",47.6534,-122.41,5035300085
"9620",47.6892,-122.164,325059131
"9621",47.5716,-122.139,2201500450
"9622",47.5189,-122.206,3342101270
"9623",47.7355,-122.224,3574750150
"9624",47.6183,-122.298,9828702055
"9625",47.5983,-122.149,2207100650
"9626",47.4253,-122.283,240000031
"9627",47.4136,-122.207,2953000300
"9628",47.4363,-122.342,6119700150
"9629",47.5874,-122.387,9274200365
"9630",47.7765,-122.324,6187700501
"9631",47.2602,-122.219,4137020910
"9632",47.6815,-122.173,1233100720
"9633",47.7181,-122.338,3034200530
"9634",47.4752,-122.133,1463400081
"9635",47.5539,-122.365,1773101050
"9636",47.2923,-122.36,1895450090
"9637",47.7014,-122.313,5101406384
"9638",47.6474,-122.396,6821102346
