"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","minus100","minus1000","minus10000","minus2000","minus20000","minus30000","minus40000"
"7619",3644100065,"20150427T000000",257000,2,1.75,1220,2268,1,0,0,4,6,610,610,1909,0,98144,47.592,-122.295,1240,1675,6,6,1475,29,3755,3755,4240
"7620",5652601075,"20140825T000000",377000,1,1,950,10585,1.5,0,0,3,6,950,0,1929,0,98115,47.6968,-122.297,1400,7056,12,12,1606,52,3385,3385,3713
"7621",2769601250,"20150512T000000",550000,2,1,1420,3100,1,0,0,3,7,820,600,1924,0,98107,47.6737,-122.365,1420,3915,28,28,1558,274,3404,3404,3813
"7622",9842300540,"20140624T000000",339000,3,1,1100,4128,1,0,0,4,7,720,380,1942,0,98126,47.5296,-122.379,1510,4538,14,14,639,63,4033,4033,4245
"7623",7818700410,"20141106T000000",481500,3,1.75,2140,6000,1,0,0,3,7,1070,1070,1948,0,98117,47.6913,-122.366,1240,4650,63,63,1527,189,3350,3350,3633
"7624",5437810360,"20141107T000000",224500,3,1.75,1300,7735,1,0,0,4,7,1300,0,1980,0,98022,47.1983,-122,1300,8941,0,0,0,0,727,727,1381
"7625",5163700085,"20140826T000000",260000,3,1,1790,11884,1,0,0,3,7,1790,0,1951,0,98031,47.3887,-122.22,1660,11513,3,3,429,23,2746,2746,4142
"7626",1794500360,"20150423T000000",865000,2,1,1470,5400,1.5,0,0,3,8,1470,0,1912,0,98119,47.6391,-122.36,1760,3573,10,10,1650,207,3487,3487,4156
"7627",1777600450,"20150505T000000",730000,5,3,2500,11779,1,0,0,4,8,1550,950,1971,0,98006,47.5696,-122.127,2580,12055,0,0,780,9,3873,3873,4228
"7628",4083800555,"20150326T000000",550000,2,1,980,3080,1.5,0,0,3,7,980,0,1910,1946,98103,47.6646,-122.339,1450,3333,96,96,1622,297,3462,3462,3944
"7629",3359500096,"20140820T000000",645000,3,2,2130,4000,2,0,0,3,7,2130,0,1908,0,98115,47.6741,-122.323,2010,4000,196,196,1618,348,3427,3427,3866
"7630",4024100090,"20141008T000000",250000,3,1.75,1360,16000,1,0,0,3,7,1360,0,1978,0,98155,47.7583,-122.306,1360,12939,0,0,758,6,2966,2966,3484
"7631",7228501910,"20150122T000000",507200,3,3.5,1630,1329,2,0,0,3,9,1360,270,2000,0,98122,47.6159,-122.306,1580,1319,28,28,1776,88,3580,3580,4246
"7632",7183000120,"20140812T000000",380000,4,2.5,2500,11070,1,0,2,4,8,1300,1200,1964,0,98003,47.336,-122.334,2500,11070,0,0,517,29,1916,1916,3784
"7633",7527000090,"20140814T000000",540000,4,1.75,2260,19500,1,0,2,3,8,1450,810,1971,0,98074,47.6555,-122.086,2980,19500,2,2,591,10,3415,3415,3932
"7634",8682281080,"20140617T000000",738500,3,2.5,2300,6009,1,0,0,3,8,2300,0,2005,0,98053,47.7067,-122.013,1640,5931,0,0,149,9,2975,2975,3743
"7635",2525310040,"20150129T000000",206000,3,1,1060,10350,1,0,0,4,7,1060,0,1980,0,98038,47.365,-122.028,1500,9660,29,29,246,70,1859,1859,3055
"7636",5589300210,"20150317T000000",265000,2,1,940,9458,1,0,0,3,6,940,0,1948,0,98155,47.7523,-122.311,1450,9458,4,4,823,10,2993,2993,3492
"7637",4008400515,"20150120T000000",190000,1,0.75,780,77603,1,0,0,1,5,780,0,1945,0,98058,47.4396,-122.104,1750,30847,1,1,406,4,3075,3075,4263
"7638",3268000040,"20140628T000000",339900,3,1,1200,9087,1,0,0,5,7,1200,0,1969,0,98056,47.5234,-122.177,1250,11826,4,4,628,33,4185,4185,4263
"7639",1022059123,"20141226T000000",250000,6,2.5,2590,10890,1,0,0,4,7,1340,1250,1970,0,98042,47.4126,-122.165,2474,10454,1,1,455,9,2923,2923,4253
"7640",3013300968,"20140801T000000",416500,3,1,1100,4184,1,0,0,4,7,1100,0,1965,0,98136,47.5309,-122.382,1630,4366,17,17,628,64,4017,4017,4245
"7641",7853220740,"20150407T000000",575000,4,2.5,2890,9775,2,0,2,3,8,2890,0,2004,0,98065,47.5339,-121.854,2640,7184,0,0,2,0,1364,1364,3250
"7642",3574801490,"20140609T000000",385000,3,1.75,1230,7500,1,0,0,3,7,1230,0,1987,0,98034,47.7316,-122.224,1930,8747,0,0,710,9,3212,3212,3565
"7643",2987400025,"20141009T000000",253000,3,1,1030,6250,1,0,0,3,7,1030,0,1960,1997,98056,47.4988,-122.168,1160,7250,12,12,499,53,4183,4183,4263
"7644",625049313,"20140902T000000",460000,3,1,1140,4600,1,0,0,3,7,1140,0,1942,0,98103,47.6897,-122.337,1370,5000,35,35,1582,315,3389,3389,3658
"7645",6169901085,"20140807T000000",1445000,4,2.5,3200,3600,3,0,3,4,9,2600,600,1997,0,98119,47.632,-122.369,2490,4080,15,15,1596,72,3493,3493,4173
"7646",9212900300,"20150304T000000",492000,2,1,950,6000,1,0,0,3,7,950,0,1942,0,98115,47.6897,-122.294,1440,6000,16,16,1632,57,3399,3399,3766
"7647",2520069100,"20141016T000000",275000,4,2,1960,30480,1,0,2,4,7,1060,900,1972,0,98022,47.1924,-121.988,1460,8914,0,0,0,0,667,667,1280
"7648",2623069031,"20140521T000000",542500,5,3.25,3010,1074218,1.5,0,0,5,8,2010,1000,1931,0,98027,47.4564,-122.004,2450,68825,0,0,103,0,2322,2322,4207
"7649",7625703945,"20140701T000000",345000,2,1,1080,7775,1,0,0,3,6,1080,0,1955,0,98136,47.5447,-122.394,1730,7350,17,17,630,52,3962,3962,4245
"7650",9238480120,"20150421T000000",575000,4,2.75,2730,35075,1,0,0,3,8,1530,1200,1979,0,98072,47.7726,-122.139,2310,35000,2,2,179,3,2862,2862,3428
"7651",626049058,"20150504T000000",275000,5,2.5,2570,17234,1,0,0,3,7,1300,1270,1959,0,98133,47.7753,-122.355,1760,7969,0,0,362,4,2790,2790,3414
"7652",125059138,"20140722T000000",510000,6,4.5,3300,7561,2,0,0,3,8,3300,0,1980,0,98052,47.6795,-122.104,2470,7561,0,0,497,43,3312,3312,3882
"7653",9185700485,"20150401T000000",2538000,4,3.5,4350,6000,2,0,0,5,10,2970,1380,1908,0,98112,47.6277,-122.286,4190,7200,2,2,1832,22,3554,3554,4244
"7654",2523089110,"20140909T000000",830000,3,3.5,3820,145054,2,0,3,3,9,2870,950,1999,0,98045,47.4419,-121.736,2500,95950,0,0,4,0,371,371,1383
"7655",3825310540,"20141121T000000",640000,4,2.5,2260,5172,2,0,0,3,9,2260,0,2004,0,98052,47.7047,-122.128,2680,5172,2,2,419,5,3237,3237,3815
"7656",7202340590,"20141014T000000",702000,4,2.75,3880,15025,2,0,0,3,7,3880,0,2004,0,98053,47.6777,-122.035,2620,5300,0,0,268,12,3141,3141,3882
"7657",1952200410,"20141119T000000",960000,3,2.5,2010,6857,1,0,0,4,9,1450,560,1955,0,98102,47.6402,-122.314,2380,6370,14,14,1847,121,3509,3509,4213
"7658",7137900410,"20150429T000000",190000,3,1,950,7610,1,0,0,3,7,950,0,1983,0,98092,47.3188,-122.174,1360,7938,4,4,309,7,1778,1778,3082
"7659",7105600085,"20141009T000000",5e+05,3,2.25,1730,13040,1,0,0,4,8,1290,440,1988,0,98052,47.6809,-122.119,1730,11016,25,25,562,68,3328,3328,3880
"7660",1461200040,"20140714T000000",529000,3,2.5,3070,22098,2,0,0,3,9,3070,0,1995,0,98059,47.4724,-122.147,3070,21803,2,2,401,19,3938,3938,4275
"7661",6675500035,"20140613T000000",435000,3,1.75,1500,8173,1,0,0,3,7,1500,0,1997,0,98034,47.7293,-122.227,1970,8173,0,0,748,9,3218,3218,3578
"7662",4322500110,"20150303T000000",670000,3,1.75,2160,5760,1,0,0,4,8,1260,900,1954,0,98136,47.5346,-122.391,2090,5760,18,18,629,59,3968,3968,4245
"7663",6064800090,"20150507T000000",365000,3,2.25,1960,1985,2,0,0,3,7,1750,210,2003,0,98118,47.5419,-122.289,1760,1985,6,6,1010,44,4180,4180,4240
"7664",8085400355,"20141204T000000",1270000,5,3,3950,9520,1,0,0,3,9,2250,1700,1953,2002,98004,47.6363,-122.207,1890,9520,0,0,1033,40,3561,3561,4199
"7665",943100220,"20140925T000000",465000,3,1,1100,145490,1.5,0,0,4,6,1100,0,1915,0,98024,47.5697,-121.898,1100,11610,0,0,40,0,1583,1583,3911
"7666",854000165,"20150107T000000",285000,3,1.5,1400,7582,1,0,0,3,7,1400,0,1956,0,98148,47.4536,-122.33,1280,7872,15,15,482,94,3969,3969,4258
"7667",1443500905,"20150205T000000",219950,3,1,1020,4960,1.5,0,0,3,6,920,100,1926,0,98118,47.5328,-122.275,1230,7335,20,20,939,38,4186,4186,4260
"7668",4031700210,"20141117T000000",220000,3,1.5,1600,10548,1,0,0,4,7,1600,0,1962,0,98001,47.2925,-122.284,2880,13609,3,3,431,4,1647,1647,2766
"7669",6169900580,"20140709T000000",1465000,6,4.5,4230,6420,2,0,3,4,8,2360,1870,1916,0,98119,47.6301,-122.369,3450,4085,15,15,1597,72,3499,3499,4185
"7670",4232401265,"20141020T000000",1112750,5,3.5,3090,3600,2,0,0,3,9,2060,1030,2000,0,98112,47.6217,-122.309,2240,3904,41,41,1842,90,3557,3557,4242
"7671",8682290410,"20150417T000000",694000,2,2.5,2320,9311,1,0,0,3,8,2320,0,2007,0,98053,47.7226,-122.03,1680,4765,1,1,160,1,2932,2932,3603
"7672",3904902430,"20150403T000000",620000,3,2.5,2440,10363,2,0,0,3,9,2440,0,1988,0,98029,47.5634,-122.016,2500,10728,5,5,223,9,3587,3587,4197
"7673",114101540,"20140821T000000",415000,3,1,2020,19210,1,0,0,3,6,1760,260,1949,0,98028,47.7552,-122.229,1780,14469,9,9,394,28,3068,3068,3477
"7674",1025069106,"20150223T000000",765000,3,3,3270,38088,2,0,0,3,10,3270,0,1992,0,98053,47.6692,-122.028,1870,37457,0,0,290,4,3158,3158,3898
"7675",3179101945,"20140715T000000",864000,4,1.75,2260,6600,1,0,0,5,8,1220,1040,1948,0,98115,47.6753,-122.278,2240,6600,0,0,1845,65,3411,3411,3892
"7676",3083000355,"20141204T000000",385000,5,2,2020,4000,2,0,0,3,7,2020,0,1950,0,98144,47.5799,-122.305,1960,4000,5,5,1245,40,3864,3864,4249
"7677",1741700040,"20150113T000000",725000,3,1,1000,19969,1,0,0,3,7,1000,0,1951,0,98033,47.6745,-122.197,1370,7962,6,6,1016,11,3407,3407,3891
"7678",1828001130,"20140617T000000",545000,4,2.25,2030,11585,1,0,0,4,7,1590,440,1967,0,98052,47.6561,-122.13,1960,8977,4,4,634,21,3421,3421,3993
"7679",3211580210,"20150411T000000",299900,3,1.75,1730,9893,1,0,0,4,9,1730,0,1988,0,98042,47.3747,-122.164,2120,9108,4,4,387,29,2484,2484,4057
"7680",1036000610,"20150507T000000",639500,3,1.75,2010,8072,1,0,0,4,8,2010,0,1974,0,98052,47.6327,-122.097,2030,8055,0,0,640,8,3548,3548,4099
"7681",3378100100,"20150317T000000",345000,4,1.5,1540,7168,1,0,0,3,7,1160,380,1964,0,98055,47.455,-122.198,1540,7176,7,7,463,23,3913,3913,4275
"7682",9286000150,"20150330T000000",1125000,6,4,5330,18116,2,0,0,3,11,3950,1380,2000,0,98006,47.5503,-122.137,4590,16900,1,1,844,12,4001,4001,4228
"7683",7254200040,"20150316T000000",345000,2,1,960,2700,1,0,0,3,6,780,180,1904,0,98144,47.6013,-122.299,1400,3000,4,4,1647,48,3633,3633,4240
"7684",8827900690,"20150421T000000",6e+05,3,2,1460,2800,1,0,0,4,7,730,730,1921,0,98105,47.67,-122.295,1780,4560,31,31,1783,163,3456,3456,3932
"7685",9202500150,"20141104T000000",355000,4,1.75,2160,7417,1,0,0,4,7,1360,800,1983,0,98056,47.5122,-122.181,1880,8022,14,14,588,68,4198,4198,4263
"7686",1786810040,"20140909T000000",698000,3,2.75,2640,11957,1.5,0,0,3,9,2260,380,1978,0,98052,47.6491,-122.12,2640,12641,0,0,646,8,3495,3495,4012
"7687",8078410210,"20140616T000000",566000,4,2.25,2170,7737,2,0,0,3,8,2170,0,1987,0,98074,47.637,-122.029,1850,8869,0,0,336,12,3363,3363,3962
"7688",3905100210,"20140723T000000",449950,3,2.5,1530,3840,2,0,0,3,8,1530,0,1994,0,98029,47.5691,-122.007,1720,3985,5,5,205,16,3437,3437,4203
"7689",5592900015,"20150116T000000",404600,3,1,1570,7727,1,0,2,4,8,1270,300,1958,0,98056,47.4821,-122.192,2440,7727,23,23,465,101,4081,4081,4275
"7690",7522700110,"20140624T000000",258000,3,1,1490,7435,1,0,0,3,7,1120,370,1969,0,98198,47.368,-122.314,1490,7530,0,0,533,8,2406,2406,4045
"7691",5253300243,"20150429T000000",415000,4,2,1960,10559,2,0,0,4,7,1960,0,1955,0,98133,47.7494,-122.337,1580,7769,8,8,1054,23,2958,2958,3495
"7692",6669020490,"20140812T000000",320000,4,2.25,2190,9020,2,0,0,3,8,2190,0,1978,0,98032,47.3742,-122.284,2170,8400,0,0,544,9,2610,2610,4089
"7693",5104510540,"20141126T000000",295000,3,2.5,1690,4102,2,0,0,3,7,1690,0,2003,0,98038,47.3552,-122.015,1830,4733,35,35,235,47,1705,1705,2860
"7694",3579700100,"20140527T000000",389000,5,2,2330,10750,1,0,0,4,7,1190,1140,1962,0,98028,47.7325,-122.245,1830,10180,14,14,884,16,3221,3221,3558
"7695",8643200035,"20140821T000000",299900,3,1.75,1470,27000,1,0,0,3,7,1470,0,1958,0,98198,47.3943,-122.311,2230,14186,3,3,501,54,2917,2917,4148
"7696",2781250100,"20150415T000000",394000,3,2.5,2550,5349,2,0,0,3,7,2550,0,2004,0,98038,47.3504,-122.026,2640,5400,24,24,249,59,1708,1708,2865
"7697",3885807255,"20150202T000000",762000,4,2,2130,5500,1.5,0,0,5,7,2130,0,1939,0,98033,47.6807,-122.199,1490,6000,6,6,1009,8,3393,3393,3866
"7698",1774230090,"20140613T000000",697000,4,2.75,3650,48351,1.5,0,0,4,8,3650,0,1978,0,98077,47.7632,-122.089,2820,53143,0,0,172,0,2798,2798,3405
"7699",3521069146,"20150330T000000",485000,3,2.5,3340,70131,2,0,0,3,9,2420,920,1994,0,98022,47.2666,-122.015,2760,116740,0,0,35,0,1112,1112,1889
"7700",424500100,"20141008T000000",189900,2,1,800,5600,1,0,0,5,6,800,0,1955,0,98056,47.4959,-122.172,1100,6000,5,5,502,48,4168,4168,4263
"7701",3761700053,"20150105T000000",2150000,3,2.75,3470,9610,3,1,4,3,11,3470,0,1989,2000,98034,47.7205,-122.26,4130,11875,0,0,1062,25,3323,3323,3600
"7702",2685600090,"20141118T000000",345000,3,1.5,1030,6969,1,0,0,4,6,1030,0,1921,0,98108,47.5492,-122.3,1420,6000,3,3,921,52,4145,4145,4239
"7703",6381500065,"20140729T000000",376500,3,2,1630,7800,1,0,0,5,7,1630,0,1950,0,98125,47.7326,-122.307,1470,7800,8,8,1285,69,3238,3238,3542
"7704",9294300515,"20141024T000000",775000,3,2,2010,7017,2,0,3,3,7,2010,0,1951,1988,98115,47.6828,-122.267,2450,6045,23,23,1786,42,3397,3397,3821
"7705",2769602840,"20141016T000000",450000,3,1,1360,3737,1.5,0,0,4,6,1360,0,1910,0,98107,47.6751,-122.362,1820,4500,9,9,1556,289,3390,3390,3803
"7706",2526039156,"20141210T000000",760000,4,2.25,2040,8315,1,0,0,4,8,1480,560,1958,0,98177,47.7077,-122.371,2330,8940,11,11,1394,44,3260,3260,3575
"7707",7852140100,"20141007T000000",569000,4,2.5,2830,10954,2,0,0,3,8,2830,0,2003,0,98065,47.5396,-121.882,2470,10443,0,0,13,0,1474,1474,3727
"7708",5522600205,"20140917T000000",5e+05,3,1.5,2040,6750,1,0,0,3,7,1280,760,1950,0,98117,47.7013,-122.369,1970,6750,11,11,1467,120,3299,3299,3595
"7709",1370802620,"20141211T000000",592500,2,2,1340,5350,1.5,0,0,3,8,1340,0,1941,0,98199,47.6384,-122.403,2210,5350,7,7,1537,18,3413,3413,4106
"7710",8079100210,"20150304T000000",620000,4,2.5,2130,9139,2,0,0,3,9,2130,0,1988,0,98029,47.5648,-122.01,2150,8178,5,5,206,8,3469,3469,4222
"7711",644200040,"20140515T000000",1e+06,5,4.25,3920,16258,2,0,0,3,9,2900,1020,1990,0,98004,47.5871,-122.192,2540,12131,2,2,779,19,3842,3842,4229
"7712",9808640090,"20150319T000000",815000,3,2.5,2415,2186,2,0,1,3,9,2415,0,1981,0,98033,47.6506,-122.202,2660,2165,3,3,1064,7,3505,3505,4112
"7713",5104531120,"20150323T000000",775000,5,2.75,3750,12077,2,0,4,3,10,3750,0,2005,0,98038,47.3525,-122.002,3120,7255,0,0,218,45,1651,1651,2789
"7714",3575303970,"20140716T000000",340000,3,1,1010,7500,1,0,0,4,7,1010,0,1975,0,98074,47.6169,-122.062,1230,7500,0,0,596,20,3670,3670,4096
"7715",6413100090,"20140915T000000",458000,2,1.75,990,5850,1,0,0,4,6,990,0,1942,0,98125,47.7132,-122.321,840,6110,16,16,1441,92,3345,3345,3588
"7716",2475200870,"20140917T000000",250000,2,1.5,1200,5773,2,0,0,3,7,1200,0,1985,0,98055,47.4723,-122.19,1530,4576,6,6,477,81,4045,4045,4275
"7717",3423059081,"20141009T000000",151600,2,1,1060,16988,1,0,0,3,6,1060,0,1954,0,98058,47.4305,-122.157,2320,10580,0,0,482,6,3262,3262,4266
"7718",1137410040,"20140527T000000",515000,4,2.5,3200,6473,2,0,0,3,7,3200,0,2005,0,98059,47.5012,-122.15,2480,6140,33,33,529,56,4168,4168,4263
"7719",3352400330,"20150327T000000",216000,2,1,1810,10360,1,0,0,3,6,1010,800,1946,0,98178,47.5039,-122.266,1810,10360,11,11,795,20,4189,4189,4273
"7720",2781320100,"20150309T000000",245000,3,1.75,1670,24650,1,0,0,4,7,1670,0,1974,0,98022,47.1764,-122.026,1810,19465,0,0,0,0,746,746,1255
"7721",8894000040,"20140625T000000",645000,3,2.75,1850,16960,1,0,2,4,8,1850,0,1953,0,98177,47.7128,-122.365,2470,13761,11,11,1368,50,3257,3257,3568
"7722",3333000775,"20140903T000000",249900,3,1,1100,5000,1,0,0,3,7,1100,0,1960,0,98118,47.5433,-122.283,1020,5000,8,8,1015,48,4180,4180,4240
"7723",9274204230,"20140709T000000",410000,3,1.75,1660,6250,1,0,0,3,7,830,830,1980,0,98116,47.5859,-122.385,1660,5750,25,25,1155,41,3612,3612,4230
"7724",3972900025,"20150313T000000",499000,6,1.75,2400,7500,1.5,0,0,3,7,1400,1000,1975,0,98155,47.7661,-122.313,1980,7500,0,0,629,2,2901,2901,3431
"7725",1159400220,"20140529T000000",790000,5,3.25,2900,12160,1,0,0,4,8,1890,1010,1967,0,98005,47.6154,-122.168,2590,12160,25,25,705,144,3709,3709,4222
"7726",3876313030,"20140520T000000",458000,1,2.25,2140,10350,1,0,0,3,7,1470,670,1976,0,98072,47.7352,-122.17,1980,8400,3,3,355,11,3197,3197,3636
"7727",2856100515,"20140805T000000",925000,4,2.5,2670,5100,2,0,0,3,8,1940,730,1929,2010,98117,47.6768,-122.39,1470,4080,66,66,1520,247,3339,3339,3696
"7728",4239400730,"20140625T000000",152000,3,1,1090,3264,1,0,0,4,6,1090,0,1969,0,98092,47.3155,-122.182,1090,3330,4,4,328,4,1766,1766,2987
"7729",1826059042,"20140923T000000",402000,3,2.5,1970,12205,2,0,0,4,8,1970,0,1990,0,98011,47.7397,-122.209,2640,9636,0,0,422,13,3194,3194,3535
"7730",3869900155,"20150326T000000",340000,2,2,1250,1178,2,0,0,3,7,980,270,1996,0,98136,47.5426,-122.387,1270,1242,26,26,673,55,3981,3981,4245
"7731",2600010220,"20150326T000000",1250000,4,2.5,4040,11350,2,0,2,4,10,3690,350,1984,0,98006,47.559,-122.162,3770,12382,4,4,882,60,3998,3998,4228
"7732",9290870040,"20141117T000000",775000,4,2.5,3220,38448,2,0,0,3,10,3220,0,1993,0,98053,47.6854,-122.053,3090,38448,3,3,272,8,3195,3195,3834
"7733",5347200175,"20150319T000000",299800,2,1,1310,2814,1,0,0,3,6,810,500,1944,0,98126,47.5185,-122.376,1300,1344,14,14,567,55,4018,4018,4259
"7734",3810000455,"20140908T000000",340000,4,2.25,2060,8400,1,0,0,3,7,1300,760,1960,0,98178,47.4984,-122.23,1990,7383,1,1,701,33,4183,4183,4263
"7735",1962200037,"20140502T000000",626000,3,2.25,1750,1572,2.5,0,0,3,9,1470,280,2005,0,98102,47.6498,-122.321,2410,3050,13,13,1708,195,3482,3482,4156
"7736",795001930,"20141007T000000",324950,2,1,1150,9186,1,0,0,3,7,1150,0,1946,0,98168,47.5081,-122.33,1390,10690,3,3,710,24,4128,4128,4271
"7737",3905080730,"20150223T000000",535500,3,2.5,2050,4976,2,0,0,3,8,2050,0,1994,0,98029,47.5689,-121.995,2050,5153,5,5,195,9,3233,3233,4157
"7738",8651611110,"20140905T000000",817500,3,3.25,3230,7639,2,0,0,3,10,3230,0,1999,0,98074,47.6338,-122.063,3230,7772,4,4,562,11,3493,3493,4007
"7739",5411600210,"20140812T000000",810000,4,3.5,4170,4322,2,0,0,3,9,2940,1230,2005,0,98074,47.6136,-122.041,2970,4922,24,24,443,36,3631,3631,4075
"7740",7519000665,"20150408T000000",565000,5,1.5,1940,3430,1.5,0,0,4,6,1220,720,1926,0,98117,47.6853,-122.362,1830,4120,104,104,1549,190,3371,3371,3652
"7741",4217400120,"20141125T000000",978000,3,1.5,2390,4000,1.5,0,0,3,9,1690,700,1936,0,98105,47.6604,-122.28,2350,4000,0,0,1892,37,3472,3472,4053
"7742",3586500665,"20150112T000000",530000,3,1,1440,27505,1,0,0,3,8,1440,0,1951,0,98177,47.7553,-122.37,2430,16400,2,2,858,9,2843,2843,3476
"7743",2582500110,"20141007T000000",305000,4,2.5,2230,6487,2,0,0,3,7,2230,0,2003,0,98092,47.3287,-122.169,2230,6882,0,0,328,7,1857,1857,3219
"7744",6749700031,"20140609T000000",345000,3,2.5,1210,1420,3,0,0,3,8,1210,0,2008,0,98103,47.6977,-122.349,1190,1407,71,71,1520,173,3343,3343,3614
"7745",4136800205,"20150219T000000",258000,2,2,750,6553,1.5,0,2,3,7,750,0,1945,0,98178,47.4982,-122.221,1140,7500,0,0,656,53,4182,4182,4263
"7746",3438503120,"20150330T000000",275000,4,1,1770,7345,1.5,0,0,3,7,1770,0,1966,0,98106,47.5393,-122.351,1580,7345,2,2,779,27,4093,4093,4245
"7747",1922069089,"20150324T000000",310000,3,1,1020,55756,1,0,0,3,7,1020,0,1961,0,98042,47.3836,-122.082,1490,12745,5,5,312,12,2309,2309,3860
"7748",4099501215,"20140603T000000",713250,3,2,2050,9000,1,0,0,4,7,2050,0,1951,0,98040,47.5885,-122.245,2910,8856,18,18,1125,21,3806,3806,4242
"7749",3325069025,"20150508T000000",5e+05,3,1,2000,21780,1,0,0,3,8,1480,520,1978,0,98074,47.6064,-122.039,2000,45738,12,12,399,35,3660,3660,4098
"7750",4058200985,"20140911T000000",472000,3,1.75,2180,7200,1,0,3,4,8,1090,1090,1954,0,98178,47.5044,-122.235,2180,7140,1,1,714,16,4196,4196,4262
"7751",3031200246,"20140711T000000",250000,3,1,920,4429,1,0,0,3,7,920,0,1952,0,98118,47.5369,-122.291,1320,7860,5,5,971,25,4183,4183,4260
"7752",624101110,"20141002T000000",725000,4,2.25,3440,14237,2,0,0,3,9,3440,0,1982,0,98077,47.7241,-122.065,3250,18365,0,0,228,1,3040,3040,3625
"7753",4046700210,"20140629T000000",345000,3,2,1610,15005,1,0,0,4,7,1610,0,1986,0,98014,47.6886,-121.911,1610,15479,0,0,36,0,1341,1341,3516
"7754",2916200065,"20150115T000000",460000,3,1.5,1870,15685,1,0,0,3,7,1470,400,1936,0,98133,47.723,-122.353,1340,7620,16,16,1322,57,3221,3221,3545
"7755",6141100038,"20140602T000000",440150,2,1,1110,6800,1,0,0,5,7,1000,110,1947,0,98133,47.7184,-122.355,1410,6963,7,7,1343,70,3247,3247,3549
"7756",2806800090,"20141104T000000",390000,3,1.75,2200,8036,1,0,0,3,7,1270,930,1978,0,98011,47.7763,-122.209,1850,7563,0,0,240,8,2888,2888,3443
"7757",312000265,"20150504T000000",375000,2,1,790,5120,1,0,0,3,6,790,0,1950,0,98136,47.557,-122.395,1250,5120,28,28,693,83,3857,3857,4245
"7758",2938200040,"20141211T000000",224950,3,1.5,1630,9282,1,0,0,4,7,1630,0,1963,0,98022,47.2021,-122.002,1420,9282,0,0,0,0,731,731,1416
"7759",114101161,"20140829T000000",480000,3,1.5,2100,67269,1,0,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,1610,15999,9,9,381,26,3061,3061,3449
"7760",1862400353,"20150326T000000",721000,4,2.75,2690,5400,2,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,1620,5400,45,45,1506,154,3321,3321,3603
"7761",179000100,"20140826T000000",174000,2,1,600,4854,1,0,0,5,6,600,0,1922,0,98168,47.4927,-122.28,1470,5000,2,2,738,5,4150,4150,4272
"7762",7812800865,"20141119T000000",170000,2,1,810,9882,1,0,0,3,6,810,0,1944,0,98178,47.4925,-122.239,950,7200,5,5,691,22,4152,4152,4274
"7763",809002390,"20150115T000000",658000,3,1.5,1660,3190,1.5,0,0,3,7,1660,0,1919,0,98109,47.6368,-122.351,2200,3240,64,64,1676,242,3504,3504,4203
"7764",2925059294,"20150327T000000",860000,3,2,1880,8494,1,0,0,4,7,1200,680,1968,0,98004,47.6217,-122.192,1290,9128,105,105,854,185,3666,3666,4233
"7765",7574200210,"20140618T000000",407450,4,1.5,2310,68824,2,0,0,4,7,2310,0,1968,0,98010,47.3354,-122.031,2020,39900,6,6,249,18,1651,1651,2746
"7766",5634500775,"20150130T000000",615000,4,1.5,2650,34000,2,0,0,4,7,2650,0,1930,0,98028,47.7516,-122.237,1960,34000,12,12,421,20,3106,3106,3492
"7767",8965460090,"20150407T000000",920000,4,3,3130,12381,2,0,0,3,9,3130,0,1995,0,98006,47.5599,-122.118,3250,10049,1,1,779,5,3912,3912,4228
"7768",1796350300,"20140710T000000",195000,2,1,860,10400,1,0,0,4,6,860,0,1983,0,98042,47.3682,-122.096,1390,9086,0,0,330,24,2262,2262,3693
"7769",428000150,"20140718T000000",269950,3,1,990,9950,1,0,0,5,7,990,0,1961,0,98056,47.5104,-122.171,1370,9260,6,6,562,38,4191,4191,4263
"7770",2323089009,"20150119T000000",855000,4,3.5,4030,1024068,2,0,0,3,10,4030,0,2006,0,98045,47.4619,-121.744,1830,11700,0,0,4,0,386,386,1477
"7771",3528900735,"20140910T000000",620000,3,2.25,1780,1429,3,0,0,3,8,1570,210,2007,0,98109,47.6413,-122.346,1470,1799,72,72,1685,234,3496,3496,4175
"7772",3904100220,"20141209T000000",276000,2,2,1480,6075,1,0,0,5,7,740,740,1919,0,98118,47.5317,-122.276,1230,6053,20,20,937,37,4186,4186,4260
"7773",254000735,"20140806T000000",329000,3,1,1140,5258,1.5,0,0,3,6,1140,0,1911,0,98146,47.5122,-122.383,1140,5280,6,6,534,18,3993,3993,4269
"7774",7893205080,"20141007T000000",270000,3,1.5,1230,7500,1,0,0,3,7,1230,0,1962,0,98198,47.4202,-122.331,1260,7800,12,12,343,46,3596,3596,4236
"7775",4397010300,"20141113T000000",440000,4,2.5,3080,10646,2,0,0,3,9,3080,0,1993,0,98042,47.3828,-122.148,2740,9994,5,5,370,20,2528,2528,4077
"7776",1150000740,"20141003T000000",639000,4,2.5,1990,8034,2,0,0,4,10,1990,0,1989,0,98029,47.561,-122.018,2580,8034,2,2,220,10,3589,3589,4197
